,PLAYER_ID,SCHOOL_NAME,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,full_name,POSITION,HEIGHT_WO_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,HAND_LENGTH,HAND_WIDTH,PTS,REB,AST,STL,BLK,FGA,FGM,FTA,FTM,TOV,GP
459,1641705,nan,,,,,,,Victor Wembanyama,C,,,,,,,2638,1261,442,140,430,2043,959,556,450,409,117
460,1631104,Notre Dame,30.0,36.0,11.55,3.25,3.21,,Blake Wesley,SG,75.0,187.20,81.25,103.0,8.25,9.0,669,237,378,91,20,616,252,183,116,174,156
461,201566,California-Los Angeles,30.0,36.5,10.98,,3.08,12.0,Russell Westbrook,PG,74.25,192,79.75,100.0,,,27364,9100,10476,2031,439,22481,9860,8059,6188,5084,1310
462,1629632,North Carolina,,,,,,,Coby White,PG,75.5,191.4,77.0,97.5,7.75,9.0,6405,1539,1618,292,72,5262,2278,999,864,752,422
463,1628401,Colorado,31.0,36.5,10.84,2.92,3.08,10.0,Derrick White,PG,75.25,189.8,79.5,101.5,8.25,8.5,7391,2069,2431,469,504,5737,2550,1443,1232,813,569
464,1641727,Duke,,,,,,,Dariq Whitehead,SG,77.75,217.20,82.25,103.5,8.5,10.0,117,33,15,6,2,101,40,7,4,15,22
465,1641715,Virginia,31.5,40.5,10.82,3.33,3.2,,Cam Whitmore,SF,77.75,235.00,80.5,103.5,8.0,8.25,1056,331,82,61,30,870,391,184,130,92,98
466,1630598,Maryland,29.5,36.0,11.2,3.0,3.04,,Aaron Wiggins,SG-SF,76.5,190.00,81.75,103.0,8.75,8.5,2351,869,368,185,62,1805,909,316,251,234,274
467,1631214,Wake Forest,30.0,35.5,10.96,3.11,3.15,,Alondes Williams,SG,75.75,209.00,79.0,102.0,8.5,9.25,10,2,1,0,1,10,4,1,1,4,9
468,1642262,nan,31.0,35.5,11.17,2.93,3.06,,Cody Williams,SF,78.5,178.40,85.0,103.0,8.25,9.0,230,113,59,23,16,257,83,40,29,44,50
469,1629684,Tennessee,26.0,31.5,10.83,3.27,3.33,20.0,Grant Williams,PF,77.75,240.2,81.75,104.5,9.0,10.5,3508,1711,726,247,239,2699,1222,639,492,496,456
470,1631114,Nova,33.5,39.0,11.13,3.17,3.11,,Jalen Williams,SG,76.5,209.20,86.25,105.5,8.5,9.5,3901,988,924,294,126,2955,1515,711,571,396,215
471,1631119,Arkansas,24.5,30.0,11.64,3.1,3.5,,Jaylin Williams,C,80.75,236.60,85.0,108.5,8.5,10.5,842,737,306,78,68,683,294,125,94,106,165
472,1629026,Texas Christian,28.0,33.0,10.86,3.28,3.19,14.0,Kenrich Williams,SF,78.0,200.4,79.25,103.5,8.5,9.75,2490,1609,695,297,100,2134,1004,255,140,283,391
473,1631109,Duke,,,,,,,Mark Williams,C,84.0,242.40,90.5,117.0,9.0,9.75,1300,935,149,76,119,849,528,324,244,128,106
474,1630533,Stanford,34.0,39.5,10.69,3.04,3.12,,Ziaire Williams,SF,80.25,188.40,82.25,106.5,9.0,8.75,1763,675,259,147,55,1518,639,275,223,211,213
475,1629627,Duke,,,,,,,Zion Williamson,PF,,,,,,,5279,1415,920,219,138,3468,2041,1690,1165,608,214
476,1630592,Kansas,,,,,,,Jalen Wilson,SF-PF,,,,,,,963,401,190,51,9,799,322,211,173,98,122
477,1630592,Kansas,,,,,,,Jalen Wilson,SF,77.5,230.20,80.0,99.5,8.25,9.0,963,401,190,51,9,799,322,211,173,98,122
478,1630592,Kansas,31.5,35.0,11.26,3.15,3.2,,Jalen Wilson,SF-PF,,,,,,,963,401,190,51,9,799,322,211,173,98,122
479,1630592,Kansas,31.5,35.0,11.26,3.15,3.2,,Jalen Wilson,SF,77.5,230.20,80.0,99.5,8.25,9.0,963,401,190,51,9,799,322,211,173,98,122
480,1631209,Miami (FL),32.5,37.0,10.93,,3.22,,Isaiah Wong,SG,74.5,178.40,78.75,97.5,8.25,9.5,122,32,28,11,0,108,42,34,25,18,21
481,1626153,Utah,29.5,31.0,11.16,3.5,3.29,4.0,Delon Wright,PG,76.25,181.4,79.5,101.5,8.0,8.5,5289,2337,2358,933,271,4389,1938,1122,892,673,773
482,1629027,Oklahoma,,,,,,,Trae Young,PG,72.5,177.8,75.0,95.5,8.0,9.25,12220,1687,4748,505,74,8935,3865,3679,3213,2051,483
483,1641783,nan,28.5,35.5,10.81,2.82,3.09,,Tristan da Silva,PF,80.25,216.80,82.25,104.5,9.0,9.5,533,245,113,33,18,483,199,63,55,56,74
